1	0.46324325	0.45542125	0.012787404463638	0.44889825	0.000300015971797	0.90674325	0.393157524636966
2	0.47868275	0.22716475	0.000444910009627	0.2265835	0.000551431168264	0.63495575	0.002231743936925
3	0.48260275	0.155792	0.001177473849674	0.154573	0.000131964641729	0.4605065	0.000656567526357
4	0.49504525	0.11714325	0.000436498472697	0.1167685	0.000268234350274	0.364778	0.002008939583462
5	0.51305425	0.09590825	0.000358134402145	0.09768775	0.003439646529805	0.32733325	0.000935896139181
6	0.454692	0.08063025	0.000778190797084	0.080256	2.2818121453494E-05	0.30224825	0.000315158161352
7	0.4785595	0.0708665	0.00021935739483	0.07077675	0.000227883559448	0.266109	0.00101562177179
8	0.47420475	0.06225225	0.000126246782137	0.062487	0.000428437471128	0.24994225	0.000729001314585
9	0.48005475	0.05689	0.000369080840287	0.05691575	0.000198315195249	0.23500775	0.001453846163343
10	0.485984	0.05143425	6.90718225231305E-05	0.0524045	0.001735491188876	0.25738275	0.000319595968894
11	0.46685425	0.047852	3.32365260920371E-05	0.04794875	6.0466933112239E-05	0.2279195	0.000790457040789
12	0.493357	0.04402	5.96489731680286E-05	0.044013	5.22621596696246E-05	0.21257	3.25832267687992E-05
13	0.466121	0.040639	4.68899420629506E-05	0.04067225	3.21493908703317E-05	0.20118375	6.29517010625368E-05
14	0.48340125	0.0377775	5.38237865631896E-05	0.04181625	0.008181285692563	0.203486	0.000187604193272
15	0.47817925	0.0357905	0.001080023919488	0.03527375	3.28468669231405E-05	0.22454125	3.42478709800591E-05
16	0.48966	0.033137	3.56277045757003E-05	0.0335795	0.000906028145258	0.189087	4.29301758673286E-05
17	0.468356	0.03118575	3.07936681803277E-05	0.043097	0.023792023131013	0.18008775	6.62344321331448E-05
18	0.457998	0.02948725	2.52239965112597E-05	0.02952525	4.78983298247445E-05	0.18570875	0.000101526269179
19	0.49858925	0.02797225	1.29967944765882E-05	0.0279995	2.76947648482526E-05	0.1740585	6.55489638870539E-05
20	0.4687245	0.0436175	0.000922767034522	0.0434935	0.000130956735858	0.192773	0.005963303922044

