1	3.896608	1
2	2.003299	1.94509556486575
3	1.335863	2.91692186998218
4	1.001745	3.88982026363995
5	0.824909	4.72368224858742
6	0.688663	5.65822180079371
7	0.607075	6.41865996787876
8	0.530966	7.33871471996324
9	0.488358	7.97899901301914
10	0.439344	8.86915036964201
11	0.411036	9.47996769139443
12	0.376792	10.3415359137137
13	0.3478	11.2035882691202
14	0.322952	12.0655948871659
15	0.30142	12.9275031517484
16	0.282575	13.7896416880474
17	0.265967	14.6507198261438
18	0.251217	15.510924817986
19	0.238191	16.3591739402412
20	0.226079	17.235603483738
21	0.185639	20.9902445068116
22	0.17715	21.996093705899
23	0.175437	22.2108677188962
24	0.166923	23.3437453196983
25	0.165629	23.5261216332889
26	0.158555	24.5757497398379
27	0.158133	24.6413335609898
28	0.151691	25.687799539854
29	0.151459	25.7271472807823
30	0.146011	26.6870852196067
31	0.145862	26.7143464370432
32	0.141305	27.5758678036871
33	0.13705	28.432017511857
34	0.133009	29.2958220872272
35	0.129239	30.1504035159665
36	0.125605	31.0227140639306
37	0.122213	31.8837439552257
38	0.119021	32.7388276018518
39	0.115954	33.6047743070528
40	0.113049	34.4683102017709
