1	5.052239	1
2	2.542783	1.98689349425413
3	1.683216	3.00153931521563
4	1.281265	3.94316476294912
5	1.035495	4.87905687617999
6	0.877719	5.75610075662028
7	0.756224	6.68087630120176
8	0.678577	7.44534371191479
9	0.611611	8.26054305759707
10	0.564185	8.95493322225866
11	0.518912	9.73621538912185
12	0.485259	10.4114277117993
13	0.44755	11.2886582504748
14	0.408347	12.3724161068895
15	0.387792	13.0282187358171
16	0.357824	14.1193407932391
17	0.337085	14.9880267588294
18	0.317294	15.9228948546143
19	0.301278	16.7693591964896
20	0.293071	17.238959160067
