0	2.134243	2.108099	2.105475	2.106442
1	1.947929	0.9745569999999999	0.975875	0.979642
2	2.045846	0.666411	0.642999	0.6233820000000001
3	1.8904670000000001	0.4873179999999999	0.48268	0.48170100000000005
4	1.960861	0.40470900000000004	0.394221	0.38533799999999996
5	1.9485810000000001	0.34481400000000006	0.34410399999999997	0.344764
6	2.000655	0.303792	0.28792300000000004	0.287377
7	1.921153	0.262669	0.262088	0.262117
8	1.9502739999999998	0.24423499999999998	0.24248699999999998	0.23225100000000004
9	1.997387	0.224854	0.224602	0.224901
10	2.052399	0.215275	0.214601	0.214812
11	2.135532	0.20275	0.201836	0.201849
12	1.9674430000000003	0.172188	0.171143	0.542265
13	2.0250579999999996	0.165569	0.164864	0.16490300000000002
14	2.0546830000000003	0.157477	0.156473	0.156555
15	2.032077	0.233906	0.159076	0.142374
16	2.021251	0.13989400000000002	0.137388	0.137323
17	2.047791	0.13212200000000002	0.129706	0.129766
18	1.9640980000000001	0.11995399999999999	0.11872899999999999	0.118756
19	1.997009	0.147766	0.144007	0.12373
