0	2.134243	1.0124016946073215	1.0136634251178476	1.0131980847324542
1	1.947929	1.9987840629126878	1.996084539515819	1.9884090310542015
2	2.045846	3.0699463244154135	3.1817250104588033	3.2818496523800813
3	1.8904670000000001	3.8793293085828977	3.916605204276125	3.9245652386023693
4	1.960861	4.845113402469428	4.974014575580703	5.0886779917890275
5	1.9485810000000001	5.651107553637613	5.662767651640203	5.651927115360072
6	2.000655	6.585607915942487	6.948576529141471	6.961778430424147
7	1.921153	7.313969292150959	7.330182991972163	7.329371998000894
8	1.9502739999999998	7.985235531353	8.04279817062358	8.397268472471591
9	1.997387	8.883039661291328	8.893006295580628	8.881183276197083
10	2.052399	9.533847404482637	9.563790476279234	9.554396402435618
11	2.135532	10.532833538840936	10.580530727917717	10.579849293283592
12	1.9674430000000003	11.426133063860433	11.495901088563368	3.628194701852416
13	2.0250579999999996	12.230900712089822	12.283203124999996	12.280298114649215
14	2.0546830000000003	13.047511700121289	13.131230308104275	13.124352463990293
15	2.032077	8.68757962600361	12.774252558525486	14.272809642209955
16	2.021251	14.448446681058513	14.711990858007976	14.718954581534046
17	2.047791	15.499243123779536	15.787943502999093	15.780643620054562
18	1.9640980000000001	16.373759941310837	16.542698077133643	16.538936980026275
19	1.997009	13.514671846026825	13.867443943697182	16.14005495837711
